r_number,lng,lat,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195,lng_205,lat_205,lng_215,lat_215,lng_225,lat_225,lng_235,lat_235
1972,43.0167,42.7167,131.15,"(0.537192, 0.501232, 0.678374)",511,600.0,<pygplates.pygplates.Feature object at 0x000002907039FD60>,,,,,,,,,,,,,,,,,,,,,,,,,,,56.96409864660682,29.235180447934823,,,,,,,,,,,,,,,,,,,,
2018,43.1167,43.2,160.4,"(0.53212, 0.49824, 0.684547)",302,600.0,<pygplates.pygplates.Feature object at 0x000002907039FB30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.60960435882091,34.37592844904817,,,,,,,,,,,,,,
3968,43.4,12.0667,0.05,"(0.710521, 0.671906, 0.20905)",,inf,<pygplates.pygplates.Feature object at 0x0000029070395AC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,44.1667,42.9167,160.4,"(0.525322, 0.51026, 0.680934)",402,300.0,<pygplates.pygplates.Feature object at 0x000002907039FC80>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60012561686444,34.357556889830036,,,,,,,,,,,,,,
784,44.4333,35.4667,42.9,"(0.581573, 0.570181, 0.58023)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039FA50>,,,,,,,,,44.417340230696254,19.30565642200036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,45.15,-12.8,0.05,"(0.687727, 0.691338, -0.221548)",,inf,<pygplates.pygplates.Feature object at 0x000002907039FBA0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,45.1667,-12.8333,11.3,"(0.687435, 0.691447, -0.222115)",,inf,<pygplates.pygplates.Feature object at 0x000002907039F9E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963,45.3667,2.0667,0.05,"(0.70211, 0.711155, 0.0360629)",709,600.0,<pygplates.pygplates.Feature object at 0x000002907039F900>,45.18155846764539,0.5986386801297097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3806,46.4472,-9.4222,1.3,"(0.679727, 0.714962, -0.163708)",,inf,<pygplates.pygplates.Feature object at 0x000002907039FAC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,46.7,34.21,58.8,"(0.56716, 0.601855, 0.562228)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F580>,,,,,,,,,,,46.200374048820386,14.778875540593328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,47.9667,33.4167,51.9,"(0.558875, 0.619969, 0.550724)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F890>,,,,,,,,,,,47.15885450038368,13.843791941908115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,48.8333,14.0833,18.2,"(0.638467, 0.730171, 0.243332)",,inf,<pygplates.pygplates.Feature object at 0x000002907039F820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,48.8333,14.0833,19.5,"(0.638467, 0.730171, 0.243332)",,inf,<pygplates.pygplates.Feature object at 0x000002907039F7B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,50.1306,26.3181,13.8,"(0.574594, 0.687953, 0.443354)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F970>,,,49.08140363614213,20.166183056752534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,50.7125,34.6403,21.7,"(0.520967, 0.63678, 0.568423)",512,600.0,<pygplates.pygplates.Feature object at 0x000002907039F3C0>,,,,,49.92490189071673,27.53489874192992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,52.7333,31.5097,25.55,"(0.516242, 0.678482, 0.522643)",512,600.0,<pygplates.pygplates.Feature object at 0x000002907039F740>,,,,,52.26214085088376,24.660444361326498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,53.9667,26.5333,0.4,"(0.526297, 0.723501, 0.446718)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F660>,53.490034677793055,24.313834935786442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3965,55.7333,-4.3167,0.05,"(0.561449, 0.824081, -0.0752694)",,inf,<pygplates.pygplates.Feature object at 0x000002907039FDD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,56.2167,26.9833,0.05,"(0.495521, 0.740667, 0.453731)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F040>,55.706046599149445,24.730990454138638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,57.0583,23.1722,218.25,"(0.499916, 0.771521, 0.393496)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61638889745183,-9.334817164933144,,,,
655,57.1167,27.3167,18.2,"(0.482384, 0.746129, 0.458909)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F4A0>,,,55.77909442419132,20.88752685022224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,57.5,-20.3333,0.45,"(0.503819, 0.790837, -0.347481)",,inf,<pygplates.pygplates.Feature object at 0x000002907039F6D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,57.5833,26.5333,18.2,"(0.479611, 0.755259, 0.446718)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F430>,,,56.192262639950556,20.089408299920557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,57.6667,38.0,127.2,"(0.421462, 0.665831, 0.615661)",402,300.0,<pygplates.pygplates.Feature object at 0x000002907039F120>,,,,,,,,,,,,,,,,,,,,,,,,,74.02435117797029,26.945761605810887,,,,,,,,,,,,,,,,,,,,,,
656,57.9083,26.4722,21.7,"(0.475572, 0.758371, 0.445764)",503,600.0,<pygplates.pygplates.Feature object at 0x000002907039F270>,,,,,55.92015449012084,16.232475573918286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,58.0833,33.25,165.9,"(0.442133, 0.709854, 0.548293)",505,600.0,<pygplates.pygplates.Feature object at 0x000002907039F0B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46699538977475,28.844692600567203,,,,,,,,,,,,,,
653,61.0083,26.0167,18.2,"(0.435568, 0.786054, 0.438633)",507,600.0,<pygplates.pygplates.Feature object at 0x000002907039F2E0>,,,60.92430281523886,23.132816326905708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,67.1333,38.4167,160.4,"(0.304464, 0.721937, 0.621376)",402,300.0,<pygplates.pygplates.Feature object at 0x000002907039F200>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.49501284402122,36.237828519934546,,,,,,,,,,,,,,
3544,69.0,22.4167,0.05,"(0.331288, 0.863034, 0.38134)",501,600.0,<pygplates.pygplates.Feature object at 0x000002907039F350>,69.33955757981425,19.93912730671914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,77.85,35.55,218.25,"(0.171242, 0.795384, 0.581413)",612,600.0,<pygplates.pygplates.Feature object at 0x000002907039F190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.15322021700086,24.82263954729701,,,,
4156,78.56,10.58,106.75,"(0.19497, 0.96347, 0.183608)",501,600.0,<pygplates.pygplates.Feature object at 0x000002907039A5F0>,,,,,,,,,,,,,,,,,,,,,37.469924123233916,-46.39243916914504,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,91.25,25.2,57.6,"(-0.0197387, 0.904612, 0.425779)",501,600.0,<pygplates.pygplates.Feature object at 0x000002907039AEB0>,,,,,,,,,,,87.19165741998094,-9.714502634397306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,92.4167,10.75,13.8,"(-0.0414269, 0.981577, 0.186524)",,inf,<pygplates.pygplates.Feature object at 0x000002907039F5F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,92.4167,10.75,8.45,"(-0.0414269, 0.981577, 0.186524)",,inf,<pygplates.pygplates.Feature object at 0x000002907039AD60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,93.0,12.0,13.8,"(-0.0511923, 0.976807, 0.207912)",,inf,<pygplates.pygplates.Feature object at 0x000002907039AE40>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,93.0,12.0,8.45,"(-0.0511923, 0.976807, 0.207912)",,inf,<pygplates.pygplates.Feature object at 0x000002907039ADD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,95.5,31.5833,154.25,"(-0.081649, 0.847958, 0.523738)",613,600.0,<pygplates.pygplates.Feature object at 0x000002907039A970>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.74906800469805,17.19215740622074,,,,,,,,,,,,,,,,
3498,97.1667,3.25,154.25,"(-0.124556, 0.990592, 0.0566928)",616,600.0,<pygplates.pygplates.Feature object at 0x000002907039AC80>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.69042518861265,8.404819702740355,,,,,,,,,,,,,,,,
2821,107.4,-6.9,21.7,"(-0.296875, 0.947329, -0.120137)",620,230.0,<pygplates.pygplates.Feature object at 0x000002907039AC10>,,,,,116.55474419760206,-8.193496689972468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,111.0167,-8.1167,19.5,"(-0.355047, 0.924125, -0.14119)",620,230.0,<pygplates.pygplates.Feature object at 0x000002907039ABA0>,,,115.75472015575215,-9.084991011337088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,113.4,-24.05,0.05,"(-0.362672, 0.838084, -0.407534)",801,600.0,<pygplates.pygplates.Feature object at 0x000002907039AF90>,112.7665230824052,-27.534535352870293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,113.51,3.48,21.7,"(-0.398174, 0.9153, 0.0607001)",621,25.0,<pygplates.pygplates.Feature object at 0x000002907039AB30>,,,,,118.77119997995702,7.342617588894364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,114.1167,-21.8,0.05,"(-0.379376, 0.847443, -0.371368)",801,600.0,<pygplates.pygplates.Feature object at 0x000002907039AF20>,113.50477733799133,-25.284860275612658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,114.9167,4.0333,22.5,"(-0.420257, 0.904675, 0.0703362)",621,25.0,<pygplates.pygplates.Feature object at 0x000002907039AAC0>,,,,,120.07654127963357,8.119394495627922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,114.9333,-29.2667,0.05,"(-0.367752, 0.791049, -0.488876)",801,600.0,<pygplates.pygplates.Feature object at 0x000002907039AA50>,114.35120776240595,-32.75124423020043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,115.5167,-32.0,0.05,"(-0.365317, 0.765329, -0.529919)",801,600.0,<pygplates.pygplates.Feature object at 0x000002907039A9E0>,114.96202096233279,-35.48386505525587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,116.8333,1.3333,31.0,"(-0.451274, 0.892082, 0.0232684)",620,230.0,<pygplates.pygplates.Feature object at 0x000002907039A890>,,,,,,,125.46856513670834,4.389757882672325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,117.1167,-0.4667,17.3,"(-0.455789, 0.89005, -0.00814536)",620,230.0,<pygplates.pygplates.Feature object at 0x000002907039A820>,,,120.87810456675889,-0.7507871115230956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,117.12,-0.58,9.45,"(-0.455832, 0.890008, -0.0101227)",620,230.0,<pygplates.pygplates.Feature object at 0x000002907039A350>,117.97924523135109,-0.8415124696255438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,117.5833,3.25,3.95,"(-0.462293, 0.884913, 0.0566928)",620,230.0,<pygplates.pygplates.Feature object at 0x000002907039A7B0>,118.30804687464865,3.0023552254214976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,117.9806,9.275,14.15,"(-0.463039, 0.871561, 0.161173)",621,25.0,<pygplates.pygplates.Feature object at 0x000002907039A580>,,,120.40892968278729,8.442302181080361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,118.0833,9.3,14.15,"(-0.464567, 0.870667, 0.161604)",621,25.0,<pygplates.pygplates.Feature object at 0x000002907039A740>,,,120.50692527962146,8.481062572126216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,118.8833,0.8667,19.5,"(-0.482972, 0.875505, 0.0151262)",620,230.0,<pygplates.pygplates.Feature object at 0x000002907039A6D0>,,,122.46889144791666,0.7881091586063813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,120.1722,-4.4667,13.8,"(-0.501074, 0.861893, -0.0778797)",683,230.0,<pygplates.pygplates.Feature object at 0x000002907039A660>,,,124.39984115656497,-4.348145389448245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,120.2333,22.6333,2.15,"(-0.464744, 0.797444, 0.384832)",611,600.0,<pygplates.pygplates.Feature object at 0x000002907039A3C0>,119.90289422986108,22.539127802970388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,122.3167,10.6667,14.9,"(-0.525361, 0.830503, 0.185095)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A510>,,,131.4243991808558,5.408769109598553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,122.55,10.6833,8.45,"(-0.52871, 0.828312, 0.18538)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A4A0>,123.68349277488608,9.699250680727697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,122.9167,10.0,8.45,"(-0.535163, 0.826708, 0.173648)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A430>,124.07018661534018,9.027342714691843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,123.75,10.3333,14.9,"(-0.546559, 0.817984, 0.179374)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A190>,,,132.87030142118505,5.251668191288166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,123.75,10.25,8.45,"(-0.546704, 0.8182, 0.177944)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A040>,124.89290980999183,9.302529290919928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,123.8333,10.3333,25.55,"(-0.547748, 0.817188, 0.179374)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A270>,,,,,142.78240055400215,1.2880231702173466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,124.1667,9.8333,8.45,"(-0.553352, 0.815252, 0.170782)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A200>,125.32135038355526,8.898760084463033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,124.3667,10.4167,12.7,"(-0.555184, 0.811837, 0.180806)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A2E0>,,,133.4643258908,5.410163241653749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,124.4,11.25,12.7,"(-0.554111, 0.809259, 0.19509)",659,50.0,<pygplates.pygplates.Feature object at 0x000002907039A0B0>,,,133.39184653483784,6.24098184018675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,124.5333,-8.1667,0.45,"(-0.561136, 0.815443, -0.142054)",620,15.0,<pygplates.pygplates.Feature object at 0x000002907039A120>,125.65781539684207,-8.162604150940153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,124.5333,-8.1667,0.05,"(-0.561136, 0.815443, -0.142054)",620,15.0,<pygplates.pygplates.Feature object at 0x000002907039A900>,125.65781539684207,-8.162604150940153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,124.55,8.5,2.2,"(-0.560896, 0.814585, 0.147809)",659,50.0,<pygplates.pygplates.Feature object at 0x000002906E28A120>,125.74537383914435,7.577860303232391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,125.0,11.8333,13.8,"(-0.561387, 0.801744, 0.205065)",659,50.0,<pygplates.pygplates.Feature object at 0x000002906E28A190>,,,133.90482138863678,6.893764902569842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,125.1667,24.8333,1.7,"(-0.522701, 0.74189, 0.41998)",,inf,<pygplates.pygplates.Feature object at 0x000002907039ACF0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933,127.6833,26.0833,1.7,"(-0.549039, 0.710802, 0.439677)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A200>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,127.7308,26.3914,1.7,"(-0.548174, 0.708466, 0.444501)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A270>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,128.4333,27.0333,1.3,"(-0.553688, 0.697747, 0.454508)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A2E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,128.5833,27.3667,1.3,"(-0.553854, 0.694216, 0.459684)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A3C0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,128.5833,27.3667,1.3,"(-0.553854, 0.694216, 0.459684)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,128.9667,27.75,1.3,"(-0.556541, 0.688088, 0.465615)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A4A0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,128.9667,27.75,1.3,"(-0.556541, 0.688088, 0.465615)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,129.7667,-1.2,14.15,"(-0.639523, 0.768487, -0.0209424)",800,600.0,<pygplates.pygplates.Feature object at 0x000002906E28A0B0>,,,133.53691044243607,-9.572121069526327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,129.9667,28.3,0.45,"(-0.565568, 0.674814, 0.474088)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A580>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,130.6167,-0.8833,14.15,"(-0.650918, 0.758991, -0.0154159)",672,45.0,<pygplates.pygplates.Feature object at 0x000002906E28A040>,,,141.10307353621153,-4.990062003970106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,130.75,32.5,160.4,"(-0.550532, 0.638924, 0.5373)",610,300.0,<pygplates.pygplates.Feature object at 0x000002906E28A660>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.12957787434019,46.047555591550875,,,,,,,,,,,,,,
3808,131.1667,25.45,3.1,"(-0.594376, 0.679747, 0.429723)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A5F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,131.1667,25.45,0.05,"(-0.594376, 0.679747, 0.429723)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A740>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,133.0,33.5,160.4,"(-0.568709, 0.609865, 0.551937)",610,300.0,<pygplates.pygplates.Feature object at 0x000002906E28A350>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.4850671586874,47.44616723898246,,,,,,,,,,,,,,
2026,138.1667,34.6667,14.9,"(-0.612816, 0.548562, 0.568802)",610,300.0,<pygplates.pygplates.Feature object at 0x000002906E28A7B0>,,,135.78155004375787,34.471982390042086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,140.75,37.8333,148.55,"(-0.611614, 0.49971, 0.613366)",610,300.0,<pygplates.pygplates.Feature object at 0x000002906E28A890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.52785740631973,56.856645993009764,,,,,,,,,,,,,,,,,,
646,144.6667,13.45,2.65,"(-0.793427, 0.56247, 0.232597)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A6D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,144.6667,13.3,14.15,"(-0.793921, 0.56282, 0.23005)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,147.5833,-6.0833,0.05,"(-0.839418, 0.533054, -0.105974)",676,65.0,<pygplates.pygplates.Feature object at 0x000002906E28A970>,147.2276738772337,-8.988301955665053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,147.8,-6.3167,0.05,"(-0.841056, 0.529641, -0.110024)",676,65.0,<pygplates.pygplates.Feature object at 0x000002906E28AA50>,147.4537623795117,-9.214243741385609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,151.75,7.3333,13.8,"(-0.873685, 0.469448, 0.127641)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28A900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,151.75,7.3333,8.45,"(-0.873685, 0.469448, 0.127641)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28AB30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,152.22,-23.51,0.05,"(-0.811302, 0.427389, -0.398909)",801,600.0,<pygplates.pygplates.Feature object at 0x000002906E28A9E0>,152.61677557414123,-26.23580806276863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,152.5,-23.3,57.6,"(-0.814672, 0.424091, -0.395546)",801,600.0,<pygplates.pygplates.Feature object at 0x000002906E28AC10>,,,,,,,,,,,162.9416094242391,-41.54853513432225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,152.55,-23.26,0.05,"(-0.815287, 0.423507, -0.394904)",801,600.0,<pygplates.pygplates.Feature object at 0x000002906E28ACF0>,152.94212363152613,-25.973344957858966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,158.1667,6.8333,8.45,"(-0.921676, 0.369266, 0.118981)",,inf,<pygplates.pygplates.Feature object at 0x000002906E28AAC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,160.3333,-9.1333,4.45,"(-0.929728, 0.332281, -0.158732)",677,150.0,<pygplates.pygplates.Feature object at 0x000002906E28ABA0>,160.18319662425276,-11.537370913316597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,166.0833,-22.05,3.95,"(-0.89965, 0.222919, -0.375416)",834,150.0,<pygplates.pygplates.Feature object at 0x000002906E28AD60>,166.65316721350845,-24.17196754666174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,166.1333,-20.4167,0.05,"(-0.909867, 0.224608, -0.348845)",834,150.0,<pygplates.pygplates.Feature object at 0x000002906E28AE40>,166.61111495187944,-22.538458916836593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,166.55,-13.1333,0.05,"(-0.947135, 0.226513, -0.227217)",677,15.0,<pygplates.pygplates.Feature object at 0x000002906E28AC80>,166.64094777550602,-15.244213071852212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,166.6167,-13.25,0.45,"(-0.946946, 0.225303, -0.2292)",677,15.0,<pygplates.pygplates.Feature object at 0x000002906E28ADD0>,166.7142318636614,-15.357524657430886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,167.0167,-15.5667,0.05,"(-0.938692, 0.216426, -0.26836)",677,15.0,<pygplates.pygplates.Feature object at 0x000002906E28AEB0>,167.2395693941341,-17.651757664137293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959,167.1667,-16.0,0.05,"(-0.93725, 0.213511, -0.275637)",677,15.0,<pygplates.pygplates.Feature object at 0x000002906E28AF90>,167.41422393515415,-18.077140656877553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3974,167.2167,-20.8833,0.05,"(-0.911151, 0.206729, -0.356466)",834,150.0,<pygplates.pygplates.Feature object at 0x000002906E2A1120>,167.73534651000006,-22.95140867419982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3975,167.2167,-20.8833,0.05,"(-0.911151, 0.206729, -0.356466)",834,150.0,<pygplates.pygplates.Feature object at 0x000002906E2A1040>,167.73534651000006,-22.95140867419982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961,167.3667,-16.1667,0.05,"(-0.937203, 0.210062, -0.278433)",677,15.0,<pygplates.pygplates.Feature object at 0x000002906E2A10B0>,167.62517341102202,-18.23379264042632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
