r_number,lat,lng,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195
2708,31.5097,52.7333,25.55,"(0.516242, 0.678482, 0.522643)",512,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4660>,,,,,49.88330822200347,28.55753244394544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,26.5333,53.9667,0.4,"(0.526297, 0.723501, 0.446718)",503,600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB46D0>,53.163969630939036,25.458151868963807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3965,-4.3167,55.7333,0.05,"(0.561449, 0.824081, -0.0752694)",704,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4740>,54.95318445684029,-4.7152010391910615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,26.9833,56.2167,0.05,"(0.495521, 0.740667, 0.453731)",503,600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB47B0>,55.403704085145954,25.86192617997385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,27.3167,57.1167,18.2,"(0.482384, 0.746129, 0.458909)",515,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4820>,,,57.452060946656395,24.254103836418764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,-20.3333,57.5,0.45,"(0.503819, 0.790837, -0.347481)",704,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,26.5333,57.5833,18.2,"(0.479611, 0.755259, 0.446718)",515,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4900>,,,57.74807950458769,23.409435443715743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,38.0,57.6667,127.2,"(0.421462, 0.665831, 0.615661)",514,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4970>,,,,,,,,,,,,,,,,,,,,,,,,,63.360455504295984,31.87563218151934,,,,,,,,,,,,,,
656,26.4722,57.9083,21.7,"(0.475572, 0.758371, 0.445764)",515,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB49E0>,,,,,56.78436540443774,20.74950791946563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,33.25,58.0833,165.9,"(0.442133, 0.709854, 0.548293)",505,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4A50>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5855661709949,-14.710975397738329,,,,,,
653,26.0167,61.0083,18.2,"(0.435568, 0.786054, 0.438633)",515,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4AC0>,,,60.933395052396946,22.36669471554545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,38.4167,67.1333,160.4,"(0.304464, 0.721937, 0.621376)",514,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4B30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.49477363109176,37.26879796841888,,,,,,
3544,22.4167,69.0,0.05,"(0.331288, 0.863034, 0.38134)",501,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4BA0>,69.19256502827152,20.952069495698655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,10.58,78.56,106.75,"(0.19497, 0.96347, 0.183608)",501,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4C10>,,,,,,,,,,,,,,,,,,,,,37.2983967290975,-50.51333425121142,,,,,,,,,,,,,,,,,,
3028,25.2,91.25,57.6,"(-0.0197387, 0.904612, 0.425779)",501,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4C80>,,,,,,,,,,,79.24736856425649,-8.723108104893672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,10.75,92.4167,13.8,"(-0.0414269, 0.981577, 0.186524)",626,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4CF0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,10.75,92.4167,8.45,"(-0.0414269, 0.981577, 0.186524)",626,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4F90>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,12.0,93.0,13.8,"(-0.0511923, 0.976807, 0.207912)",626,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4DD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,12.0,93.0,8.45,"(-0.0511923, 0.976807, 0.207912)",626,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4E40>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,31.5833,95.5,154.25,"(-0.081649, 0.847958, 0.523738)",612,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4D60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7490287602352,22.91765609083317,,,,,,,,
3498,3.25,97.1667,154.25,"(-0.124556, 0.990592, 0.0566928)",616,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4EB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.7547685141999,0.4493049236112038,,,,,,,,
2821,-6.9,107.4,21.7,"(-0.296875, 0.947329, -0.120137)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4F20>,,,,,113.07232707091558,-6.620038122109938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,-8.1167,111.0167,19.5,"(-0.355047, 0.924125, -0.14119)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB4040>,,,113.82383059313526,-8.147745437976887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,-24.05,113.4,0.05,"(-0.362672, 0.838084, -0.407534)",801,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5120>,111.66206963036942,-27.335375238228004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,3.48,113.51,21.7,"(-0.398174, 0.9153, 0.0607001)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5190>,,,,,117.60718197520912,4.535580079893772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,-21.8,114.1167,0.05,"(-0.379376, 0.847443, -0.371368)",801,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB50B0>,112.46109617024983,-25.102792987549876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,4.0333,114.9167,22.5,"(-0.420257, 0.904675, 0.0703362)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5200>,,,,,118.92100168869862,5.285905161604356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,-29.2667,114.9333,0.05,"(-0.367752, 0.791049, -0.488876)",801,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5270>,113.08829055778601,-32.58559027323341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,-32.0,115.5167,0.05,"(-0.365317, 0.765329, -0.529919)",801,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB52E0>,113.60900580608164,-35.33083362692067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,1.3333,116.8333,31.0,"(-0.451274, 0.892082, 0.0232684)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5350>,,,,,,,121.13292076110568,5.700461835721802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,-0.4667,117.1167,17.3,"(-0.455789, 0.89005, -0.00814536)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB53C0>,,,119.27518203689817,-0.02665405965036954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,-0.58,117.12,9.45,"(-0.455832, 0.890008, -0.0101227)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5430>,117.64822577590726,-0.5858696697988062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,3.25,117.5833,3.95,"(-0.462293, 0.884913, 0.0566928)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB54A0>,118.01451609349226,3.254612697386707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,9.275,117.9806,14.15,"(-0.463039, 0.871561, 0.161173)",622,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,9.3,118.0833,14.15,"(-0.464567, 0.870667, 0.161604)",622,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5580>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,0.8667,118.8833,19.5,"(-0.482972, 0.875505, 0.0151262)",620,220.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB55F0>,,,120.92800574226054,1.4455535445924736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,-4.4667,120.1722,13.8,"(-0.501074, 0.861893, -0.0778797)",679,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5660>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,22.6333,120.2333,2.15,"(-0.464744, 0.797444, 0.384832)",605,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB56D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,10.6667,122.3167,14.9,"(-0.525361, 0.830503, 0.185095)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5740>,,,125.09533915552798,10.282435135789749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,10.6833,122.55,8.45,"(-0.52871, 0.828312, 0.18538)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB57B0>,123.47710230634038,10.551023250218819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,10.0,122.9167,8.45,"(-0.535163, 0.826708, 0.173648)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5820>,123.84768988397512,9.869837077050752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,10.3333,123.75,14.9,"(-0.546559, 0.817984, 0.179374)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5890>,,,126.53268563493339,9.973888994778006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,10.25,123.75,8.45,"(-0.546704, 0.8182, 0.177944)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5900>,124.67916159068645,10.124629708269104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,10.3333,123.8333,25.55,"(-0.547748, 0.817188, 0.179374)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5970>,,,,,128.47124043176785,9.763950625747494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,9.8333,124.1667,8.45,"(-0.553352, 0.815252, 0.170782)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB59E0>,125.09817889841095,9.710345655654766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,10.4167,124.3667,12.7,"(-0.555184, 0.811837, 0.180806)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5A50>,,,127.14710417120733,10.068017943099115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,11.25,124.4,12.7,"(-0.554111, 0.809259, 0.19509)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5AC0>,,,127.1653019162269,10.901767546254286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,-8.1667,124.5333,0.45,"(-0.561136, 0.815443, -0.142054)",679,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5B30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,-8.1667,124.5333,0.05,"(-0.561136, 0.815443, -0.142054)",679,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5BA0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,8.5,124.55,2.2,"(-0.560896, 0.814585, 0.147809)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5C10>,125.48926804792892,8.37929015444267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,11.8333,125.0,13.8,"(-0.561387, 0.801744, 0.205065)",659,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5C80>,,,127.75387317826468,11.495465460403068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,24.8333,125.1667,1.7,"(-0.522701, 0.74189, 0.41998)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5CF0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933,26.0833,127.6833,1.7,"(-0.549039, 0.710802, 0.439677)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5F90>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,26.3914,127.7308,1.7,"(-0.548174, 0.708466, 0.444501)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5DD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,27.0333,128.4333,1.3,"(-0.553688, 0.697747, 0.454508)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5E40>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,27.3667,128.5833,1.3,"(-0.553854, 0.694216, 0.459684)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5D60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,27.3667,128.5833,1.3,"(-0.553854, 0.694216, 0.459684)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5EB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,27.75,128.9667,1.3,"(-0.556541, 0.688088, 0.465615)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5F20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,27.75,128.9667,1.3,"(-0.556541, 0.688088, 0.465615)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB5040>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,-1.2,129.7667,14.15,"(-0.639523, 0.768487, -0.0209424)",672,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6120>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,28.3,129.9667,0.45,"(-0.565568, 0.674814, 0.474088)",603,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,-0.8833,130.6167,14.15,"(-0.650918, 0.758991, -0.0154159)",800,145.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB60B0>,,,132.434368373868,-9.714489949655617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,32.5,130.75,160.4,"(-0.550532, 0.638924, 0.5373)",610,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6200>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.79584994523012,40.00681761217932,,,,,,
3808,25.45,131.1667,3.1,"(-0.594376, 0.679747, 0.429723)",655,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6270>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,25.45,131.1667,0.05,"(-0.594376, 0.679747, 0.429723)",655,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB62E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,33.5,133.0,160.4,"(-0.568709, 0.609865, 0.551937)",610,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6350>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.18064519404788,41.138029270179146,,,,,,
2026,34.6667,138.1667,14.9,"(-0.612816, 0.548562, 0.568802)",610,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB63C0>,,,135.9748668287803,37.575389788158205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,37.8333,140.75,148.55,"(-0.611614, 0.49971, 0.613366)",610,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.08576742485423,45.27537319390309,,,,,,,,,,
646,13.45,144.6667,2.65,"(-0.793427, 0.56247, 0.232597)",652,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB64A0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,13.3,144.6667,14.15,"(-0.793921, 0.56282, 0.23005)",652,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,-6.0833,147.5833,0.05,"(-0.839418, 0.533054, -0.105974)",800,145.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6580>,147.96879605623553,-10.39238395193966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,-6.3167,147.8,0.05,"(-0.841056, 0.529641, -0.110024)",800,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB65F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,7.3333,151.75,13.8,"(-0.873685, 0.469448, 0.127641)",901,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6660>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,7.3333,151.75,8.45,"(-0.873685, 0.469448, 0.127641)",901,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB66D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,-23.51,152.22,0.05,"(-0.811302, 0.427389, -0.398909)",801,4500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6740>,151.620927244035,-26.899530108549147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,-23.3,152.5,57.6,"(-0.814672, 0.424091, -0.395546)",826,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB67B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,-23.26,152.55,0.05,"(-0.815287, 0.423507, -0.394904)",826,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,6.8333,158.1667,8.45,"(-0.921676, 0.369266, 0.118981)",901,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,-9.1333,160.3333,4.45,"(-0.929728, 0.332281, -0.158732)",675,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,-22.05,166.0833,3.95,"(-0.89965, 0.222919, -0.375416)",834,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6970>,165.79268184075679,-25.08472528994912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,-20.4167,166.1333,0.05,"(-0.909867, 0.224608, -0.348845)",834,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB69E0>,165.78142287953597,-23.45079278700776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,-13.1333,166.55,0.05,"(-0.947135, 0.226513, -0.227217)",675,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6A50>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,-13.25,166.6167,0.45,"(-0.946946, 0.225303, -0.2292)",675,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6AC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,-15.5667,167.0167,0.05,"(-0.938692, 0.216426, -0.26836)",675,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6B30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959,-16.0,167.1667,0.05,"(-0.93725, 0.213511, -0.275637)",675,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6BA0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3974,-20.8833,167.2167,0.05,"(-0.911151, 0.206729, -0.356466)",834,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6C10>,166.90555610221804,-23.881410278255863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3975,-20.8833,167.2167,0.05,"(-0.911151, 0.206729, -0.356466)",834,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6C80>,166.90555610221804,-23.881410278255863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961,-16.1667,167.3667,0.05,"(-0.937203, 0.210062, -0.278433)",675,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6CF0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,-22.55,167.4167,0.05,"(-0.901362, 0.201202, -0.38349)",834,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6F90>,167.17628387393833,-25.54030471172444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,-16.3,167.6833,0.05,"(-0.937714, 0.204741, -0.280667)",675,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6DD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,-21.5333,167.8833,0.05,"(-0.909481, 0.195253, -0.367042)",834,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6E40>,167.612228819479,-24.50846666145957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,-21.45,167.9833,1.3,"(-0.910342, 0.193776, -0.365689)",834,245.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6D60>,167.71102745596502,-24.42180851032784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,-17.9333,177.3333,21.7,"(-0.950385, 0.0442655, -0.30791)",846,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6EB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,-17.9333,177.3333,17.3,"(-0.950385, 0.0442655, -0.30791)",846,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6F20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,-17.9833,177.6,14.9,"(-0.950312, 0.0398299, -0.30874)",846,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB6040>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,-29.2167,177.8333,2.15,"(-0.872156, 0.0329972, -0.488114)",815,0.0,<pygplates.pygplates.Feature object at 0x0000016CD8DB7120>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
