r_number,lat,lng,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195
656,26.4722,57.9083,21.7,"(0.475572, 0.758371, 0.445764)",506,20.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6200>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,33.25,58.0833,165.9,"(0.442133, 0.709854, 0.548293)",506,20.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA62E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,26.0167,61.0083,18.2,"(0.435568, 0.786054, 0.438633)",506,20.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6270>,,,57.37533876296463,25.938104547855488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,38.4167,67.1333,160.4,"(0.304464, 0.721937, 0.621376)",392,250.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.66054286774646,41.61731246380892,,,,,,
3544,22.4167,69.0,0.05,"(0.331288, 0.863034, 0.38134)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6350>,67.52068435372686,21.063332320249177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,10.58,78.56,106.75,"(0.19497, 0.96347, 0.183608)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6430>,,,,,,,,,,,,,,,,,,,,,36.811566729993054,-45.9913100412957,,,,,,,,,,,,,,,,,,
3028,25.2,91.25,57.6,"(-0.0197387, 0.904612, 0.425779)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA64A0>,,,,,,,,,,,77.95140431874624,-7.817459219987294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,10.75,92.4167,13.8,"(-0.0414269, 0.981577, 0.186524)",607,15.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA63C0>,,,89.80461248339877,6.426605082796051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,10.75,92.4167,8.45,"(-0.0414269, 0.981577, 0.186524)",607,15.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6580>,91.08522824827436,9.453316557596555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,12.0,93.0,13.8,"(-0.0511923, 0.976807, 0.207912)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA60B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,12.0,93.0,8.45,"(-0.0511923, 0.976807, 0.207912)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA6660>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,31.5833,95.5,154.25,"(-0.081649, 0.847958, 0.523738)",616,550.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA65F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.63306704168356,29.730468092713703,,,,,,,,
3498,3.25,97.1667,154.25,"(-0.124556, 0.990592, 0.0566928)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA66D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,-6.9,107.4,21.7,"(-0.296875, 0.947329, -0.120137)",673,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6740>,,,,,109.04377332844348,-0.8220172899719164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,-8.1167,111.0167,19.5,"(-0.355047, 0.924125, -0.14119)",673,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6890>,,,111.03156144730436,-4.720276125879493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,-24.05,113.4,0.05,"(-0.362672, 0.838084, -0.407534)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA6820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,3.48,113.51,21.7,"(-0.398174, 0.9153, 0.0607001)",614,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA67B0>,,,,,113.17457463252912,8.558951832733571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,-21.8,114.1167,0.05,"(-0.379376, 0.847443, -0.371368)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA6970>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,4.0333,114.9167,22.5,"(-0.420257, 0.904675, 0.0703362)",614,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6900>,,,,,114.5752709340844,9.159819541449295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,-29.2667,114.9333,0.05,"(-0.367752, 0.791049, -0.488876)",801,550.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6A50>,113.62447750945357,-30.94051840779183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,-32.0,115.5167,0.05,"(-0.365317, 0.765329, -0.529919)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA69E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,1.3333,116.8333,31.0,"(-0.451274, 0.892082, 0.0232684)",614,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6510>,,,,,,,117.06681158139185,11.608068251523786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,-0.4667,117.1167,17.3,"(-0.455789, 0.89005, -0.00814536)",614,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6B30>,,,116.3959060952305,2.4361580117670942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,-0.58,117.12,9.45,"(-0.455832, 0.890008, -0.0101227)",614,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6C10>,117.04602629394319,0.832886330262922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,3.25,117.5833,3.95,"(-0.462293, 0.884913, 0.0566928)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA6AC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,9.275,117.9806,14.15,"(-0.463039, 0.871561, 0.161173)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA6C80>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,9.3,118.0833,14.15,"(-0.464567, 0.870667, 0.161604)",677,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6BA0>,,,116.87435363375228,13.146284096323622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,0.8667,118.8833,19.5,"(-0.482972, 0.875505, 0.0151262)",614,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6CF0>,,,118.15131914952605,3.787602655161343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,-4.4667,120.1722,13.8,"(-0.501074, 0.861893, -0.0778797)",668,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6EB0>,,,119.48720169894602,-1.5341423201373805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,22.6333,120.2333,2.15,"(-0.464744, 0.797444, 0.384832)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA6F90>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,10.6667,122.3167,14.9,"(-0.525361, 0.830503, 0.185095)",674,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6D60>,,,122.4747936791671,16.236950743899218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,10.6833,122.55,8.45,"(-0.52871, 0.828312, 0.18538)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA6DD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,10.0,122.9167,8.45,"(-0.535163, 0.826708, 0.173648)",674,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA6E40>,122.86035509897079,12.010004383558922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,10.3333,123.75,14.9,"(-0.546559, 0.817984, 0.179374)",674,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7120>,,,123.77268439485924,15.502957689898823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,10.25,123.75,8.45,"(-0.546704, 0.8182, 0.177944)",674,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7040>,123.72037368227116,12.178126104710088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,10.3333,123.8333,25.55,"(-0.547748, 0.817188, 0.179374)",674,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7200>,,,,,123.99684819660268,17.688045018141203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,9.8333,124.1667,8.45,"(-0.553352, 0.815252, 0.170782)",674,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA70B0>,124.09570700532988,11.72297355219663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,10.4167,124.3667,12.7,"(-0.555184, 0.811837, 0.180806)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA6F20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,11.25,124.4,12.7,"(-0.554111, 0.809259, 0.19509)",674,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7270>,,,124.68917781100781,16.18902993504845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,-8.1667,124.5333,0.45,"(-0.561136, 0.815443, -0.142054)",683,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7190>,124.54294316328338,-6.90531960931165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,-8.1667,124.5333,0.05,"(-0.561136, 0.815443, -0.142054)",683,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA73C0>,124.54294316328338,-6.90531960931165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,8.5,124.55,2.2,"(-0.560896, 0.814585, 0.147809)",674,60.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA74A0>,124.3454309994784,10.358861938711268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,11.8333,125.0,13.8,"(-0.561387, 0.801744, 0.205065)",678,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7350>,,,126.80877627030011,5.485261030832253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,24.8333,125.1667,1.7,"(-0.522701, 0.74189, 0.41998)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA72E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933,26.0833,127.6833,1.7,"(-0.549039, 0.710802, 0.439677)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7580>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,26.3914,127.7308,1.7,"(-0.548174, 0.708466, 0.444501)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA75F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,27.0333,128.4333,1.3,"(-0.553688, 0.697747, 0.454508)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7660>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,27.3667,128.5833,1.3,"(-0.553854, 0.694216, 0.459684)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7740>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,27.3667,128.5833,1.3,"(-0.553854, 0.694216, 0.459684)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA77B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,27.75,128.9667,1.3,"(-0.556541, 0.688088, 0.465615)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,27.75,128.9667,1.3,"(-0.556541, 0.688088, 0.465615)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,-1.2,129.7667,14.15,"(-0.639523, 0.768487, -0.0209424)",670,15.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7510>,,,130.9246208860201,-4.256055044393452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,28.3,129.9667,0.45,"(-0.565568, 0.674814, 0.474088)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,-0.8833,130.6167,14.15,"(-0.650918, 0.758991, -0.0154159)",680,14.9,<pygplates.pygplates.Feature object at 0x0000016CD8DA76D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,32.5,130.75,160.4,"(-0.550532, 0.638924, 0.5373)",630,140.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA79E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,25.45,131.1667,3.1,"(-0.594376, 0.679747, 0.429723)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7970>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,25.45,131.1667,0.05,"(-0.594376, 0.679747, 0.429723)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7AC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,33.5,133.0,160.4,"(-0.568709, 0.609865, 0.551937)",631,140.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,34.6667,138.1667,14.9,"(-0.612816, 0.548562, 0.568802)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7A50>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,37.8333,140.75,148.55,"(-0.611614, 0.49971, 0.613366)",627,140.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7B30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,13.45,144.6667,2.65,"(-0.793427, 0.56247, 0.232597)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7C10>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,13.3,144.6667,14.15,"(-0.793921, 0.56282, 0.23005)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7BA0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,-6.0833,147.5833,0.05,"(-0.839418, 0.533054, -0.105974)",697,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7CF0>,144.2692191378151,-4.56277523247469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,-6.3167,147.8,0.05,"(-0.841056, 0.529641, -0.110024)",697,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7C80>,144.5407852083902,-4.728975139520679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,7.3333,151.75,13.8,"(-0.873685, 0.469448, 0.127641)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7DD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,7.3333,151.75,8.45,"(-0.873685, 0.469448, 0.127641)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7F20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,-23.51,152.22,0.05,"(-0.811302, 0.427389, -0.398909)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7EB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,-23.3,152.5,57.6,"(-0.814672, 0.424091, -0.395546)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7E40>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,-23.26,152.55,0.05,"(-0.815287, 0.423507, -0.394904)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA7F90>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,6.8333,158.1667,8.45,"(-0.921676, 0.369266, 0.118981)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA8120>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,-9.1333,160.3333,4.45,"(-0.929728, 0.332281, -0.158732)",847,43.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA7D60>,163.59437911937164,-9.296822423784143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,-22.05,166.0833,3.95,"(-0.89965, 0.222919, -0.375416)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA8040>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,-20.4167,166.1333,0.05,"(-0.909867, 0.224608, -0.348845)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA8270>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,-13.1333,166.55,0.05,"(-0.947135, 0.226513, -0.227217)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA8190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,-13.25,166.6167,0.45,"(-0.946946, 0.225303, -0.2292)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA80B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,-15.5667,167.0167,0.05,"(-0.938692, 0.216426, -0.26836)",827,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA8200>,170.22063012029838,-15.744156849627172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959,-16.0,167.1667,0.05,"(-0.93725, 0.213511, -0.275637)",827,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA83C0>,170.44159712991294,-16.148438131904424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3974,-20.8833,167.2167,0.05,"(-0.911151, 0.206729, -0.356466)",842,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA8430>,166.4341146270445,-19.550077972007525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3975,-20.8833,167.2167,0.05,"(-0.911151, 0.206729, -0.356466)",842,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA84A0>,166.4341146270445,-19.550077972007525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961,-16.1667,167.3667,0.05,"(-0.937203, 0.210062, -0.278433)",827,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA82E0>,170.6671864723954,-16.28184246657086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,-22.55,167.4167,0.05,"(-0.901362, 0.201202, -0.38349)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA8350>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,-16.3,167.6833,0.05,"(-0.937714, 0.204741, -0.280667)",827,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA8580>,171.00224357628872,-16.364156688589837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,-21.5333,167.8833,0.05,"(-0.909481, 0.195253, -0.367042)",842,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA85F0>,167.08551002584807,-20.20844613537282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,-21.45,167.9833,1.3,"(-0.910342, 0.193776, -0.365689)",842,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DA8660>,167.18584547526444,-20.126433542682516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,-17.9333,177.3333,21.7,"(-0.950385, 0.0442655, -0.30791)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA8510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,-17.9333,177.3333,17.3,"(-0.950385, 0.0442655, -0.30791)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA86D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,-17.9833,177.6,14.9,"(-0.950312, 0.0398299, -0.30874)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA8820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,-29.2167,177.8333,2.15,"(-0.872156, 0.0329972, -0.488114)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DA8890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
