r_number,lat,lng,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195
512,43.2,18.3333,154.7,"(0.691968, 0.229293, 0.684547)",308,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBDCF0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.66284095644177,15.778358839847689,,,,,,,,
3205,39.8667,18.3833,6.65,"(0.728369, 0.24206, 0.641004)",3307,500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBDF90>,17.979651886783685,37.26037137289162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,40.0,18.4333,26.25,"(0.726741, 0.242224, 0.642788)",3307,500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBDDD0>,,,,,17.43332878871487,32.52674705645293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,49.1333,18.45,57.6,"(0.62067, 0.207071, 0.756234)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBDE40>,,,,,,,,,,,20.28533275984971,39.1916692500729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304,49.75,18.5667,148.55,"(0.612496, 0.205731, 0.763232)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBDD60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9541016964488,34.831457672448344,,,,,,,,,,
513,42.9333,18.6333,157.3,"(0.69377, 0.233928, 0.681147)",308,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBDEB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.68285960030814,15.433697589657015,,,,,,,,
659,49.2333,18.6667,57.6,"(0.618631, 0.208995, 0.757375)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBDF20>,,,,,,,,,,,20.455620440045266,39.30424115524242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,49.2333,18.6667,63.8,"(0.618631, 0.208995, 0.757375)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBD040>,,,,,,,,,,,,,22.70544648478706,38.6831792622291,,,,,,,,,,,,,,,,,,,,,,,,,,
3935,49.2333,18.6667,74.8,"(0.618631, 0.208995, 0.757375)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE120>,,,,,,,,,,,,,,,24.669381890318327,39.29066987996611,,,,,,,,,,,,,,,,,,,,,,,,
514,42.9167,18.7,168.8,"(0.693684, 0.234799, 0.680934)",308,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.627423573296994,18.29192949607835,,,,,,
1151,42.5,18.75,154.7,"(0.69815, 0.23699, 0.67559)",307,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE0B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.101521851092116,14.436454042997143,,,,,,,,
515,42.9167,19.1667,145.95,"(0.691749, 0.240442, 0.680934)",308,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE200>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.81168498071313,14.357110238855485,,,,,,,,,,
511,42.6167,19.4333,154.25,"(0.693975, 0.244841, 0.67709)",308,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE270>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9835395432457,14.833020691125252,,,,,,,,
3489,50.85,20.2,154.7,"(0.59252, 0.218005, 0.775496)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE2E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7470972163257,36.21505986215011,,,,,,,,
523,44.6667,20.4167,148.55,"(0.66653, 0.248102, 0.702981)",328,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE350>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.115979438394334,18.018239380754636,,,,,,,,,,
747,49.3833,20.4333,57.6,"(0.610034, 0.227273, 0.759082)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE3C0>,,,,,,,,,,,21.921433716691375,39.563860964259945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,50.8167,20.4667,154.7,"(0.591921, 0.220918, 0.775129)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.958248995864736,36.236683921246694,,,,,,,,
3227,50.4667,20.8,14.9,"(0.595041, 0.226035, 0.771255)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE4A0>,,,18.105885668766682,45.861727745100985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,50.0167,20.9833,154.7,"(0.599953, 0.2301, 0.766232)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.65641057610786,35.582009861339095,,,,,,,,
522,43.1167,21.2833,148.55,"(0.680177, 0.264962, 0.683487)",349,230.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE580>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.79031783523802,28.758551171278842,,,,,,,,,,
631,50.0667,21.5167,154.7,"(0.597162, 0.23543, 0.766792)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE5F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.03658207317825,35.73834536088262,,,,,,,,
519,43.9,21.5333,148.55,"(0.67026, 0.264472, 0.693402)",349,230.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE660>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.79830880898537,29.5625316923021,,,,,,,,,,
516,44.4,21.9167,148.55,"(0.662836, 0.266683, 0.699663)",349,230.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE6D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.98087197867823,30.11079938493942,,,,,,,,,,
520,43.875,21.95,148.55,"(0.668599, 0.269453, 0.693087)",349,230.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE740>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.14153146467882,29.604062540006012,,,,,,,,,,
517,44.0167,22.2667,148.55,"(0.665511, 0.272494, 0.694868)",349,230.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE7B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.361389820873846,29.792742733411732,,,,,,,,,,
518,43.8167,22.3833,148.55,"(0.667194, 0.27477, 0.692354)",319,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50689440906922,29.616442330327903,,,,,,,,,,
521,42.9167,22.5833,148.55,"(0.67619, 0.281239, 0.680934)",349,230.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.89826103476292,28.77121137137337,,,,,,,,,,
1625,43.5833,23.25,14.9,"(0.665547, 0.285942, 0.689408)",319,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE900>,,,21.04109443980016,39.11709712737591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,47.25,23.2833,31.0,"(0.62352, 0.268315, 0.734323)",337,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE970>,,,,,,,17.228488342753128,37.89869460373454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,38.9167,23.4167,151.15,"(0.713978, 0.309213, 0.62819)",346,330.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE9E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14032430511006,11.506859553121723,,,,,,,,
1624,43.5,23.5,14.9,"(0.665212, 0.289242, 0.688355)",319,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEA50>,,,21.28158130145848,39.04687721523012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,35.5833,23.6,9.45,"(0.745251, 0.325592, 0.581886)",347,300.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEAC0>,23.099298674206235,33.48638775090827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,49.6667,23.75,151.15,"(0.59242, 0.260671, 0.762292)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEB30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.874938403658064,35.82757752093734,,,,,,,,
3281,35.0333,24.75,8.45,"(0.743604, 0.342806, 0.574052)",347,300.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEBA0>,24.369516946467417,33.2459801207422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,45.5,25.1667,145.95,"(0.634375, 0.298064, 0.71325)",340,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEC10>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.75757168585573,18.81166340984866,,,,,,,,,,
3076,45.5,25.1667,154.7,"(0.634375, 0.298064, 0.71325)",340,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEC80>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.805084439269876,19.735801571421362,,,,,,,,
2167,48.0833,25.3333,154.7,"(0.603806, 0.285847, 0.744117)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBECF0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.72005993211527,34.678172420428176,,,,,,,,
726,41.8167,26.7,35.95,"(0.665813, 0.334869, 0.66675)",338,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEF90>,,,,,,,25.263252106898808,34.50388043216425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,26.4333,27.3583,57.6,"(0.795297, 0.411509, 0.445156)",715,1500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEDD0>,,,,,,,,,,,28.240901158522036,10.61235867447652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,41.6667,27.5,35.95,"(0.662619, 0.344938, 0.664796)",338,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEE40>,,,,,,,26.002415757938742,34.41793367971059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,45.2667,28.4667,154.25,"(0.618713, 0.335468, 0.710391)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBED60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.28814510250945,32.74324948939152,,,,,,,,
219,44.3667,28.5333,157.3,"(0.62805, 0.341476, 0.699248)",319,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEEB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.69823647626874,31.91129193812477,,,,,,,,
1701,44.3333,28.6667,160.4,"(0.627611, 0.343133, 0.698831)",319,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBEF20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.48598700435364,37.54920724165239,,,,,,
648,36.3833,29.8333,9.45,"(0.698376, 0.400503, 0.593184)",715,500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBE040>,29.124015124890814,33.92655853048032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,25.4667,30.05,63.8,"(0.781484, 0.4521, 0.429986)",715,1500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF120>,,,,,,,,,,,,,31.336171405544274,8.147526380023468,,,,,,,,,,,,,,,,,,,,,,,,,,
758,37.6667,30.8333,14.9,"(0.679699, 0.405717, 0.611067)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF190>,,,28.60864633808996,33.1920040893237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,37.1667,31.1,13.8,"(0.682343, 0.411616, 0.604136)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF0B0>,,,28.907296664226433,32.71027302983442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,37.3,31.1167,17.1,"(0.681018, 0.411087, 0.605988)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF200>,,,28.910542920745577,32.84420670128574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,29.9833,31.1333,44.55,"(0.741414, 0.447837, 0.499748)",715,500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF270>,,,,,,,,,31.12502324264858,15.510379310154365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,37.45,31.25,13.8,"(0.678701, 0.411846, 0.608069)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF2E0>,,,29.022190244519408,33.00212595218305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,36.9667,31.45,17.1,"(0.681611, 0.416874, 0.601351)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF350>,,,29.256622116232233,32.532985770272354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,36.7167,31.6167,16.75,"(0.682623, 0.420227, 0.597859)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF3C0>,,,29.437640221381862,32.29435333163671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,36.8167,31.6833,17.1,"(0.681245, 0.420471, 0.599257)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF430>,,,29.49118998281175,32.398275066889596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,35.0833,33.1667,9.45,"(0.684999, 0.447682, 0.574767)",715,500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF4A0>,32.396324283600904,32.68863068237683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,27.6167,33.3667,13.8,"(0.740016, 0.487334, 0.463554)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF510>,,,32.033090425444364,22.336643482020207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,36.8,33.4667,18.2,"(0.667975, 0.441565, 0.599024)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF580>,,,31.179258395713436,32.49721362978097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930,27.9333,33.5,0.05,"(0.736733, 0.487633, 0.468443)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF5F0>,32.91315116593287,25.54722519555397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,27.3,33.5833,13.8,"(0.740291, 0.491538, 0.45865)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF660>,,,32.25920110609627,22.031025717949603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3931,27.65,33.5833,0.05,"(0.737944, 0.489979, 0.464069)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF6D0>,33.001850404730874,25.26567601865341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,44.55,33.7333,142.4,"(0.592653, 0.395748, 0.701531)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF740>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.47977555346862,32.36710005997974,,,,,,,,,,
3514,44.65,33.8667,142.4,"(0.590712, 0.396444, 0.702774)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF7B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.55483336899319,32.48960858678515,,,,,,,,,,
3397,26.7333,33.9,13.8,"(0.741292, 0.498128, 0.449838)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF820>,,,32.596340655036464,21.480840082592294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,26.33,34.02,0.05,"(0.742854, 0.501438, 0.443541)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF890>,33.462893288367454,23.954900973988902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,44.4333,34.1333,145.95,"(0.591057, 0.400677, 0.700078)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.84266926060775,32.33462971055507,,,,,,,,,,
3398,26.1167,34.1833,12.7,"(0.742782, 0.504478, 0.440201)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF970>,,,32.90485274698555,20.879338447682006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,44.85,34.2,142.4,"(0.586363, 0.398492, 0.705253)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF9E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.75807981811898,32.74791672926784,,,,,,,,,,
3515,45.0167,34.2333,136.35,"(0.584433, 0.397677, 0.707313)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFA50>,,,,,,,,,,,,,,,,,,,,,,,,,,,56.517068603598595,35.15054281637413,,,,,,,,,,,,
4082,25.47,34.29,0.45,"(0.745899, 0.508627, 0.430038)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFAC0>,33.74921501305977,23.100690825813363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,25.47,34.29,0.45,"(0.745899, 0.508627, 0.430038)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFB30>,33.74921501305977,23.100690825813363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,25.95,34.3,17.1,"(0.742808, 0.506709, 0.437587)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFBA0>,,,33.026820260632206,20.71876433234005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,36.54,34.3,17.1,"(0.663722, 0.45276, 0.595384)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFC10>,,,31.993629327503058,32.29351339451683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,44.8333,34.5,136.35,"(0.584438, 0.401673, 0.705046)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFC80>,,,,,,,,,,,,,,,,,,,,,,,,,,,56.79499730239103,35.017998026844644,,,,,,,,,,,,
719,31.3167,34.6167,9.45,"(0.70307, 0.485318, 0.519768)",508,600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFCF0>,33.785502458684725,28.446849334309217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,31.3167,34.6167,14.9,"(0.70307, 0.485318, 0.519768)",508,600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFF90>,,,32.55778440950565,24.512786863068968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,25.5,34.65,17.1,"(0.742503, 0.513176, 0.430511)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFDD0>,,,33.38993098530645,20.28720142976014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,31.3833,34.8667,14.9,"(0.70045, 0.488035, 0.520761)",508,600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFE40>,,,32.79835176449754,24.55888908363804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231,28.1667,34.9,9.45,"(0.723028, 0.504391, 0.472038)",5906,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFD60>,34.08235473969946,25.491533666740764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,44.8167,34.9167,161.7,"(0.581669, 0.40603, 0.704841)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFEB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.214654576068156,40.09511541001481,,,,,,
675,37.25,35.0,18.2,"(0.652047, 0.456568, 0.605294)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBFF20>,,,32.58519074706427,33.04817778431696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,32.3333,35.0,9.45,"(0.692143, 0.484644, 0.534844)",508,600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DBF040>,34.187201910311295,29.45481124655575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,24.8,35.0167,17.1,"(0.743456, 0.520896, 0.419452)",5905,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0120>,,,33.784645500096495,19.607116951571026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,33.0,35.1,9.45,"(0.686158, 0.48224, 0.544639)",508,600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0190>,34.30373863886007,30.119150312168156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259,28.1,35.1,14.9,"(0.721712, 0.507228, 0.471012)",5906,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC00B0>,,,33.04353821630594,21.86281583205972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,38.0889,35.2056,63.8,"(0.643093, 0.453747, 0.616883)",522,520.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0200>,,,,,,,,,,,,,35.0534972881941,23.096863223298005,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,44.9333,35.2333,161.7,"(0.578244, 0.40841, 0.706283)",302,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0270>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.39657979642357,40.306359900030905,,,,,,
3805,27.6667,35.5,0.45,"(0.721033, 0.514307, 0.464327)",5906,780.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC02E0>,34.66397919508433,24.987244632067238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,-9.8667,39.1667,119.0,"(0.763844, 0.622237, -0.171357)",713,550.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0350>,,,,,,,,,,,,,,,,,,,,,,,30.8615929859386,-32.820758183235554,,,,,,,,,,,,,,,,
2901,-9.8667,39.1667,132.0,"(0.763844, 0.622237, -0.171357)",713,550.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC03C0>,,,,,,,,,,,,,,,,,,,,,,,,,,,27.173756240536804,-36.89887700212981,,,,,,,,,,,,
3001,-9.8667,39.1667,132.0,"(0.763844, 0.622237, -0.171357)",713,550.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0430>,,,,,,,,,,,,,,,,,,,,,,,,,,,27.173756240536804,-36.89887700212981,,,,,,,,,,,,
3352,-4.0,39.7,0.05,"(0.767525, 0.637212, -0.0697565)",5032,1600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC04A0>,39.61892992229898,-6.254739630753794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,43.9833,39.9,160.4,"(0.552008, 0.46155, 0.694449)",301,250.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.83899843938671,41.117147201393486,,,,,,
3802,15.15,40.0,0.05,"(0.739421, 0.620447, 0.261347)",5901,850.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0580>,39.64213659824454,12.91393762712911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,-3.2667,40.1,0.05,"(0.763678, 0.643077, -0.0569838)",5032,1600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC05F0>,39.99840278202184,-5.510025549390018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,39.75,40.5,17.1,"(0.584632, 0.499323, 0.639439)",526,319.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0660>,,,37.67205188371467,36.365509687653685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,15.35,41.6667,8.45,"(0.720376, 0.641081, 0.264715)",5901,850.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC06D0>,41.286697480464035,13.156225127336294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,16.6667,41.8333,8.45,"(0.713787, 0.638946, 0.286804)",5901,850.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0740>,41.41485462418357,14.476776301026742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964,0.35,42.5333,0.05,"(0.736871, 0.676006, 0.00610861)",5032,1600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC07B0>,42.32513026543272,-1.8213916236166943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,16.9333,42.55,8.45,"(0.704748, 0.646915, 0.291258)",5901,850.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0820>,42.11608963068222,14.762115756564308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,42.7167,43.0167,131.15,"(0.537192, 0.501232, 0.678374)",551,250.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0890>,,,,,,,,,,,,,,,,,,,,,,,,,,,64.68748094464492,34.527715297467594,,,,,,,,,,,,
2018,43.2,43.1167,160.4,"(0.53212, 0.49824, 0.684547)",301,250.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.052112254090254,41.59028100241566,,,,,,
3968,12.0667,43.4,0.05,"(0.710521, 0.671906, 0.20905)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DB9AC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,42.9167,44.1667,160.4,"(0.525322, 0.51026, 0.680934)",301,250.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0970>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.13186339653025,41.724623219457065,,,,,,
784,35.4667,44.4333,42.9,"(0.581573, 0.570181, 0.58023)",5031,550.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0A50>,,,,,,,,,42.64885780596911,18.86071701380927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,-12.8,45.15,0.05,"(0.687727, 0.691338, -0.221548)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC09E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,-12.8333,45.1667,11.3,"(0.687435, 0.691447, -0.222115)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC0BA0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963,2.0667,45.3667,0.05,"(0.70211, 0.711155, 0.0360629)",5032,1600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC0AC0>,45.10200025929481,-0.015109477359574384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3806,-9.4222,46.4472,1.3,"(0.679727, 0.714962, -0.163708)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC0B30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
