occurrence_no,lng,lat,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195
405439,34.025002,-10.283333,119.0,"(0.815481, 0.550566, -0.178516)",709,550.0,<pygplates.pygplates.Feature object at 0x0000021271635F90>,,,,,,,,,,,,,,,,,,,,,,,13.560864211679979,-31.873497293585153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.560864211679979,-31.873497293585153,,,,,,,,,,,,,,,,
405447,14.791533,8.345053,112.75,"(0.956624, 0.2526, 0.145134)",701,1100.0,<pygplates.pygplates.Feature object at 0x0000021271635DD0>,,,,,,,,,,,,,,,,,,,,,,,5.409051312010593,-6.434264645206412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.409051312010593,-6.434264645206412,,,,,,,,,,,,,,,,
405644,1.75,41.833332,44.95,"(0.744741, 0.0227539, 0.666966)",304,650.0,<pygplates.pygplates.Feature object at 0x0000021271635040>,,,,,,,,,-2.8431386434625256,32.14443432706306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8431386434625256,32.14443432706306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405698,-2.12,50.651001,39.65,"(0.633608, -0.0234548, 0.773298)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271635D60>,,,,,,,-8.18973702807576,43.86405781231129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.18973702807576,43.86405781231129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405991,-1.26667,51.866669,166.2,"(0.617343, -0.0136502, 0.786576)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271635EB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05676404423492,34.118298748229826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05676404423492,34.118298748229826,,,,,,
405992,-1.26667,51.866669,166.2,"(0.617343, -0.0136502, 0.786576)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271635F20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05676404423492,34.118298748229826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05676404423492,34.118298748229826,,,,,,
406505,71.655556,32.929169,11.608,"(0.264166, 0.796689, 0.543602)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000021271635E40>,,,67.67794451057757,28.448554392541155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.67794451057757,28.448554392541155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407560,80.0,29.0,3.094,"(0.151876, 0.861332, 0.48481)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643120>,78.3495314786603,27.71845708857036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3495314786603,27.71845708857036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407561,80.0,29.0,3.094,"(0.151876, 0.861332, 0.48481)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643190>,78.3495314786603,27.71845708857036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3495314786603,27.71845708857036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407562,80.0,29.0,3.094,"(0.151876, 0.861332, 0.48481)",501,1100.0,<pygplates.pygplates.Feature object at 0x00000212716430B0>,78.3495314786603,27.71845708857036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3495314786603,27.71845708857036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407579,76.800003,30.75,3.094,"(0.196246, 0.8367, 0.511293)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643200>,75.17132793348188,29.442527388989802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.17132793348188,29.442527388989802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407580,76.800003,30.75,3.094,"(0.196246, 0.8367, 0.511293)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643270>,75.17132793348188,29.442527388989802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.17132793348188,29.442527388989802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407581,76.800003,30.75,3.094,"(0.196246, 0.8367, 0.511293)",501,1100.0,<pygplates.pygplates.Feature object at 0x00000212716432E0>,75.17132793348188,29.442527388989802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.17132793348188,29.442527388989802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407979,35.049999,32.716667,0.06885,"(0.688775, 0.483182, 0.540485)",508,550.0,<pygplates.pygplates.Feature object at 0x0000021271643350>,33.82475832481481,31.518107919278176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.82475832481481,31.518107919278176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408073,-105.963402,41.9077,151.15,"(-0.204678, -0.715523, 0.667933)",101,1100.0,<pygplates.pygplates.Feature object at 0x00000212716433C0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.00469815333339,36.44032266076216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.00469815333339,36.44032266076216,,,,,,,,
408092,-105.224701,38.539501,150.35,"(-0.205404, -0.754727, 0.623054)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.88563524912407,33.1027609651141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.88563524912407,33.1027609651141,,,,,,,,
408132,46.582222,-15.907778,69.05,"(0.660992, 0.698545, -0.27409)",702,1100.0,<pygplates.pygplates.Feature object at 0x00000212716434A0>,,,,,,,,,,,,,36.62102616174613,-33.453000884093754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.62102616174613,-33.453000884093754,,,,,,,,,,,,,,,,,,,,,,,,,,
408758,-106.021599,41.893101,148.55,"(-0.205452, -0.715478, 0.667743)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643510>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.17853974358733,42.23151397672106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.17853974358733,42.23151397672106,,,,,,,,,,
408765,-106.021599,41.893101,148.55,"(-0.205452, -0.715478, 0.667743)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643580>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.17853974358733,42.23151397672106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.17853974358733,42.23151397672106,,,,,,,,,,
408769,-106.00222,41.893055,151.15,"(-0.20521, -0.715548, 0.667742)",101,1100.0,<pygplates.pygplates.Feature object at 0x00000212716435F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.04483013506374,36.43769909931907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.04483013506374,36.43769909931907,,,,,,,,
408783,-106.00222,41.893055,151.15,"(-0.20521, -0.715548, 0.667742)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643660>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.04483013506374,36.43769909931907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.04483013506374,36.43769909931907,,,,,,,,
408858,-106.1073,41.8825,151.15,"(-0.206556, -0.715289, 0.667605)",101,1100.0,<pygplates.pygplates.Feature object at 0x00000212716436D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.13981017236259,36.45753959480309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.13981017236259,36.45753959480309,,,,,,,,
408919,-105.192596,39.675598,150.35,"(-0.201704, -0.742772, 0.63844)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643740>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.3601981067967,34.151538763757664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.3601981067967,34.151538763757664,,,,,,,,
409282,8.7333,49.9333,44.5,"(0.636216, 0.0977332, 0.765296)",375,650.0,<pygplates.pygplates.Feature object at 0x00000212716437B0>,,,,,,,,,1.5465017621658466,41.585563891010445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5465017621658466,41.585563891010445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409283,8.7333,49.9333,44.5,"(0.636216, 0.0977332, 0.765296)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271643820>,,,,,,,,,1.5465017621658466,41.585563891010445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5465017621658466,41.585563891010445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409356,-106.00222,41.893055,148.55,"(-0.20521, -0.715548, 0.667742)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.16099420584301,42.22524437157902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.16099420584301,42.22524437157902,,,,,,,,,,
409373,-106.079803,41.994999,148.55,"(-0.205849, -0.714127, 0.669066)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.17179822615643,42.34211472725298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.17179822615643,42.34211472725298,,,,,,,,,,
409385,-106.021599,41.893101,148.55,"(-0.205452, -0.715478, 0.667743)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643970>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.17853974358733,42.23151397672106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.17853974358733,42.23151397672106,,,,,,,,,,
409423,-106.0,41.893055,151.15,"(-0.205182, -0.715556, 0.667742)",101,1100.0,<pygplates.pygplates.Feature object at 0x00000212716439E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.04292875723261,36.437073772534326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.04292875723261,36.437073772534326,,,,,,,,
410425,-1.592778,50.724998,35.55,"(0.632799, -0.0175958, 0.774116)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271643A50>,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410539,-1.592778,50.724998,35.95,"(0.632799, -0.0175958, 0.774116)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271643AC0>,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410870,87.957779,55.903332,119.0,"(0.0199772, 0.560235, 0.828093)",401,1100.0,<pygplates.pygplates.Feature object at 0x0000021271643B30>,,,,,,,,,,,,,,,,,,,,,,,89.41607146357006,52.54757002554857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.41607146357006,52.54757002554857,,,,,,,,,,,,,,,,
411743,-1.592778,50.724998,35.55,"(0.632799, -0.0175958, 0.774116)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271643BA0>,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411874,-67.716667,-45.400002,51.9,"(0.266247, -0.649716, -0.712026)",290,550.0,<pygplates.pygplates.Feature object at 0x0000021271643C10>,,,,,,,,,,,-64.88331654567534,-52.61987711107804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.88331654567534,-52.61987711107804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412207,-1.592778,50.724998,35.95,"(0.632799, -0.0175958, 0.774116)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271643C80>,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412407,-1.592778,50.724998,35.55,"(0.632799, -0.0175958, 0.774116)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271643CF0>,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412452,-1.592778,50.724998,35.95,"(0.632799, -0.0175958, 0.774116)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271643F90>,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412478,-1.592778,50.724998,39.65,"(0.632799, -0.0175958, 0.774116)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271643DD0>,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.73903894324773,43.971964462633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413783,-1.55,50.629166,35.55,"(0.634105, -0.0171584, 0.773057)",,inf,<pygplates.pygplates.Feature object at 0x0000021271635A50>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414846,8.7333,49.9333,44.5,"(0.636216, 0.0977332, 0.765296)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271643E40>,,,,,,,,,1.5465017621658466,41.585563891010445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5465017621658466,41.585563891010445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416332,-2.116667,41.533333,39.65,"(0.748059, -0.027648, 0.663056)",304,650.0,<pygplates.pygplates.Feature object at 0x0000021271643EB0>,,,,,,,-6.726610930269228,34.383184806862594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.726610930269228,34.383184806862594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416333,-2.116667,41.533333,39.65,"(0.748059, -0.027648, 0.663056)",304,650.0,<pygplates.pygplates.Feature object at 0x0000021271643F20>,,,,,,,-6.726610930269228,34.383184806862594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.726610930269228,34.383184806862594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419606,-1.35,39.483334,7.0165,"(0.771595, -0.0181837, 0.635854)",304,650.0,<pygplates.pygplates.Feature object at 0x0000021271643040>,-2.269213092887538,38.05284529002699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.269213092887538,38.05284529002699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420701,-5.5,40.983334,35.55,"(0.751425, -0.072354, 0.655839)",304,650.0,<pygplates.pygplates.Feature object at 0x00000212716390B0>,,,,,,,-9.74873091356038,33.6773294701324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.74873091356038,33.6773294701324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426835,-67.407501,-26.061943,35.95,"(0.345111, -0.829383, -0.439343)",290,550.0,<pygplates.pygplates.Feature object at 0x0000021271639190>,,,,,,,-60.2105887302832,-33.805963492078476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60.2105887302832,-33.805963492078476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427951,44.633331,34.483334,10.154,"(0.58658, 0.57912, 0.566166)",503,600.0,<pygplates.pygplates.Feature object at 0x0000021271639120>,,,40.60210317229769,30.07971425356359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.60210317229769,30.07971425356359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428457,49.483334,25.683332,13.789,"(0.585484, 0.68511, 0.433397)",503,600.0,<pygplates.pygplates.Feature object at 0x0000021271639200>,,,45.402450079721945,21.342588292106615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.402450079721945,21.342588292106615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430575,-1.2115,50.804001,44.55,"(0.631834, -0.0133619, 0.774989)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271639270>,,,,,,,,,-7.018303944360696,41.74065116970478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.018303944360696,41.74065116970478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430642,-1.2115,50.804001,44.55,"(0.631834, -0.0133619, 0.774989)",315,650.0,<pygplates.pygplates.Feature object at 0x0000021271639040>,,,,,,,,,-7.018303944360696,41.74065116970478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.018303944360696,41.74065116970478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431435,19.200001,29.233334,19.5,"(0.824099, 0.286982, 0.488367)",715,550.0,<pygplates.pygplates.Feature object at 0x0000021271639350>,,,16.769287239847255,25.072274339586492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.769287239847255,25.072274339586492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436405,-1.691667,50.738888,35.55,"(0.63258, -0.0186824, 0.77427)",315,650.0,<pygplates.pygplates.Feature object at 0x00000212716393C0>,,,,,,,-7.827545411535825,43.97930879320885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.827545411535825,43.97930879320885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440348,74.467781,30.208055,48.65,"(0.231417, 0.832643, 0.503141)",501,1100.0,<pygplates.pygplates.Feature object at 0x0000021271639430>,,,,,,,,,66.16864894434936,12.916228657041435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.16864894434936,12.916228657041435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440642,-70.050003,10.366667,18.205,"(0.33563, -0.924647, 0.179947)",231,5.0,<pygplates.pygplates.Feature object at 0x00000212716394A0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442243,118.695557,32.139442,18.205,"(-0.406574, 0.74276, 0.531982)",602,550.0,<pygplates.pygplates.Feature object at 0x0000021271639510>,,,115.32021140770195,36.2400716004082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.32021140770195,36.2400716004082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442276,118.199997,33.450001,18.205,"(-0.394281, 0.735331, 0.551209)",602,550.0,<pygplates.pygplates.Feature object at 0x0000021271639580>,,,114.66294041655163,37.5107687735864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.66294041655163,37.5107687735864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442318,118.199997,33.450001,18.205,"(-0.394281, 0.735331, 0.551209)",602,550.0,<pygplates.pygplates.Feature object at 0x00000212716395F0>,,,114.66294041655163,37.5107687735864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.66294041655163,37.5107687735864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442362,118.199997,33.450001,18.205,"(-0.394281, 0.735331, 0.551209)",602,550.0,<pygplates.pygplates.Feature object at 0x0000021271639660>,,,114.66294041655163,37.5107687735864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.66294041655163,37.5107687735864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456558,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x00000212716396D0>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456573,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271639740>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456606,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x00000212716397B0>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456607,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271639820>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456608,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271639890>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456650,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271639900>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456651,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271639970>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456652,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x00000212716399E0>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456653,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271639A50>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456654,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271639AC0>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456655,11.953611,51.321945,44.55,"(0.611392, 0.129438, 0.78067)",375,650.0,<pygplates.pygplates.Feature object at 0x0000021271639B30>,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0324379700270105,43.23846384182603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457802,-4.05,41.666668,44.55,"(0.74516, -0.0527601, 0.664796)",304,650.0,<pygplates.pygplates.Feature object at 0x0000021271639BA0>,,,,,,,,,-7.931172527428221,31.799979226965203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.931172527428221,31.799979226965203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457824,-103.9617,45.948799,68.3,"(-0.167758, -0.67476, 0.718719)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271639C10>,,,,,,,,,,,,,-76.67066202054373,50.60839607092449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.67066202054373,50.60839607092449,,,,,,,,,,,,,,,,,,,,,,,,,,
457849,-103.300003,46.099998,68.3,"(-0.159517, -0.674804, 0.720551)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271639C80>,,,,,,,,,,,,,-75.91319326710837,50.5571186038598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.91319326710837,50.5571186038598,,,,,,,,,,,,,,,,,,,,,,,,,,
457855,-103.753899,45.977699,68.3,"(-0.165223, -0.675012, 0.719069)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271639CF0>,,,,,,,,,,,,,-76.4445176901281,50.57539619044896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.4445176901281,50.57539619044896,,,,,,,,,,,,,,,,,,,,,,,,,,
457888,-103.766899,46.026402,68.3,"(-0.165231, -0.67438, 0.71966)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271639F90>,,,,,,,,,,,,,-76.42593039318896,50.623503704464206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.42593039318896,50.623503704464206,,,,,,,,,,,,,,,,,,,,,,,,,,
457897,-103.766899,46.026402,68.3,"(-0.165231, -0.67438, 0.71966)",101,1100.0,<pygplates.pygplates.Feature object at 0x0000021271639DD0>,,,,,,,,,,,,,-76.42593039318896,50.623503704464206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.42593039318896,50.623503704464206,,,,,,,,,,,,,,,,,,,,,,,,,,
